subject,frame,kernel,mean,std,var,shots_for_1sigma
6,sensor,Bures-d2,0.04463253614667168,0.03503664821158484,0.0012275667179023509,814.6196743658758
6,sensor,QRE,0.0967686431146674,0.0741945090940231,0.005504825179703077,181.6588115617395
6,reference,HS-overlap,0.6993869149923986,0.12162661299102633,0.014793032987668894,67.59938957978227
6,reference,Fidelity,0.8445462023472903,0.057021930564266556,0.003251500565276036,307.55030790379243
6,reference,Bures-d2,0.1630723251579375,0.062301900360217634,0.0038815267884944864,257.6305805654033
6,reference,QRE,0.3555455803210679,0.1449798460347349,0.021019155756255434,47.575650116318
7,sensor,HS-overlap,0.9565313990793985,0.026331916251102046,0.000693369813455052,1442.2318084731928
7,sensor,Fidelity,0.9481682391400399,0.03220706949040017,0.0010372953251594655,964.045605668056
7,sensor,Bures-d2,0.05281188188476806,0.033636129846128154,0.0011313892310255934,883.869116460928
7,sensor,QRE,0.12169314495367985,0.07328757960689902,0.005371069324637562,186.18266485835755
7,reference,HS-overlap,0.7505824651272706,0.08813126547297599,0.0077671199538681705,128.7478506755881
7,reference,Fidelity,0.8672954053032919,0.04965487759363278,0.002465606868838655,405.57966180189055
7,reference,Bures-d2,0.13823574841311279,0.05491350222199725,0.003015492726285297,331.62076342723356
7,reference,QRE,0.29475613177188137,0.1224868187029231,0.015003020755962755,66.65324378775941
8,sensor,HS-overlap,0.9827763615325714,0.010166216505677892,0.00010335195804031763,9675.675419810621
8,sensor,Fidelity,0.9859787559130274,0.00954358782158393,9.10800685082851e-05,10979.35054703033
8,sensor,Bures-d2,0.014094221987458773,0.009657355151004347,9.32645085126302e-05,10722.192353209866
8,sensor,QRE,0.03196250038737675,0.020700666207006016,0.0004285175814138808,2333.626538030319
8,reference,HS-overlap,0.7777135603382405,0.06273974063771146,0.003936275055287302,254.04728733495776
8,reference,Fidelity,0.8810475867465168,0.03199279710181398,0.0010235390663978368,977.002278495653
8,reference,Bures-d2,0.12302821223886899,0.034165112832407245,0.0011672549348511183,856.7108779262078
8,reference,QRE,0.26014858819871617,0.074444690360383,0.0055420119228533,180.43988607753678
9,sensor,HS-overlap,0.9529589045166007,0.027783977958645525,0.0007719494312065004,1295.421642369855
9,sensor,Fidelity,0.9402233126051671,0.03040369595654699,0.0009243847278181517,1081.8006506450242
9,sensor,Bures-d2,0.060953280175203434,0.03148124453318941,0.0009910687573584682,1009.0117285760643
9,sensor,QRE,0.14397054580550683,0.07320953146686547,0.005359635497597965,186.57985238887446
9,reference,HS-overlap,0.7861133261105245,0.060195754123187985,0.0036235288144593034,275.9740714658063
9,reference,Fidelity,0.8844623386646194,0.03118354566013998,0.000972413519938035,1028.3690832103227
9,reference,Bures-d2,0.11937512285252916,0.03315759509582069,0.0010994261125383924,909.5654438215644
9,reference,QRE,0.25146168831909893,0.07163018635945757,0.005130883597890622,194.89820435823452
10,sensor,HS-overlap,0.9850241673111556,0.010901863093520342,0.00011885061890986093,8413.923370129214
10,sensor,Fidelity,0.9757818610991639,0.015267851612307499,0.00023310729285544067,4289.870075494124
10,sensor,Bures-d2,0.02442793812344574,0.015571535874029168,0.00024247272947617733,4124.175127488919
10,sensor,QRE,0.059136706426469204,0.03528700767930907,0.001245172910959617,803.1013132379585
10,reference,HS-overlap,0.7269036152719887,0.052148752262609475,0.0027194923625470167,367.7156861229138
10,reference,Fidelity,0.8443168033445055,0.02896267450939388,0.000838836514737094,1192.127407941245
10,reference,Bures-d2,0.16253889678617234,0.031684500220869445,0.0010039075542462759,996.1076553017776
10,reference,QRE,0.3446681718876318,0.0692598426165207,0.004796925799265216,208.46684769507547
11,sensor,HS-overlap,0.968490339923015,0.031192992730050422,0.0009730027954569784,1027.7462764434733
11,sensor,Fidelity,0.9864832505514414,0.013610761674413722,0.0001852528333576894,5398.028099625243
11,sensor,Bures-d2,0.01361064130656025,0.013795574479895054,0.0001903178752303317,5254.367193779106
11,sensor,QRE,0.028887000124474725,0.028216734211761334,0.0007961840895771825,1255.9909361301793
11,reference,HS-overlap,0.7177500292693886,0.13115142973614327,0.017200697521834524,58.13717721218005
11,reference,Fidelity,0.8385485961103072,0.10215608971881554,0.01043586666663869,95.82337834928396
11,reference,Bures-d2,0.17320983447257082,0.1305069943470315,0.017032075573496112,58.71275028606121
11,reference,QRE,0.37633592284417117,0.32274585827795016,0.1041648890355707,9.600163829277594
12,sensor,HS-overlap,0.9691140542231214,0.02683076969545108,0.0007198902024503361,1389.1007220215477
12,sensor,Fidelity,0.9768954268601939,0.026463284503017243,0.0007003054266876326,1427.9483806514104
12,sensor,Bures-d2,0.023428132651704674,0.027301293889651492,0.0007453606480491219,1341.63240656367
12,sensor,QRE,0.05125500958048518,0.05854013106074046,0.0034269469446086705,291.8049261232995
12,reference,HS-overlap,0.7391899588530229,0.110202038105726,0.012144489202655886,82.34187402310089
12,reference,Fidelity,0.8620843514141705,0.07136970535525304,0.005093634842495634,196.32345680870372
12,reference,Bures-d2,0.1448301838088687,0.08174569560561581,0.006682358750045996,149.6477572373852
12,reference,QRE,0.3086915950219247,0.18354197607429545,0.033687656981257245,29.684462785772503
13,sensor,HS-overlap,0.9100101499761691,0.07770391142492175,0.006037897850732084,165.62055614749292
13,sensor,Fidelity,0.9213222055033348,0.051064796002019255,0.002607613390727842,383.4924316448912
13,sensor,Bures-d2,0.08105589664626107,0.05424343478478618,0.0029423502172513517,339.8643690125262
13,sensor,QRE,0.1892336362252963,0.1243607869067751,0.015465605320072325,64.65960945622551
13,reference,HS-overlap,0.737001641927486,0.121414825496425,0.014741559850327334,67.83542651884258
13,reference,Fidelity,0.8627476810307061,0.05823639083324251,0.003391477217282172,294.8567647467112
13,reference,Bures-d2,0.1434244047488986,0.06416995590494405,0.004117783240842465,242.84911116288097
13,reference,QRE,0.30721627339787966,0.14594292569626194,0.021299337560784632,46.94981696713209
14,sensor,HS-overlap,0.9759560957504181,0.012926120575809148,0.00016708459314035662,5984.992279688929
14,sensor,Fidelity,0.9611227965683367,0.02617427292200844,0.0006850925629957843,1459.6567734251605
14,sensor,Bures-d2,0.03945012501624767,0.027117779675673394,0.000735373974538365,1359.8523127334706
14,sensor,QRE,0.09100289603073836,0.058300195007335874,0.003398912737893391,294.21173096070396
14,reference,HS-overlap,0.7308821408409578,0.0529543236059082,0.002804160388559247,356.61298265246205
14,reference,Fidelity,0.846223782717714,0.02932631992565049,0.000860033040381605,1162.7460260785915
14,reference,Bures-d2,0.1604734563732765,0.03220599577060117,0.0010372261635759803,964.1098876183012
14,reference,QRE,0.34138195730207965,0.07202267146778875,0.005187265205357032,192.77980986344645
