subject,frame,kernel,mean,std,var,shots_for_1sigma
18,reference,Bures-d2,0.030744056804459775,0.009377235954364247,8.793255414382155e-05,11372.352477836714
18,reference,QRE,0.06216617498015718,0.01906224096163819,0.00036336903047955686,2752.023194382439
19,sensor,HS-overlap,0.989066644657207,0.007394999522820872,5.468601794252093e-05,18286.209850771625
19,sensor,Fidelity,0.9815362175452084,0.01351053777300142,0.00018253463091569814,5478.41247977673
19,sensor,Bures-d2,0.01859734485877457,0.013725464660007779,0.00018838838013312243,5308.183016879076
19,sensor,QRE,0.04145459109402986,0.02930175829518469,0.0008585930391894248,1164.6961416599345
19,reference,HS-overlap,0.8959820427917695,0.04212400496582696,0.0017744317943610144,563.5606863999567
19,reference,Fidelity,0.9453535026773361,0.021862612712858106,0.0004779738346324249,2092.164732759959
19,reference,Bures-d2,0.05554610533318922,0.022650876901683957,0.0005130622244152398,1949.0813246672863
19,reference,QRE,0.11319523537910248,0.04679076226192262,0.002189375433051762,456.7512656365674
20,sensor,HS-overlap,0.9991898596180133,0.001577158022992337,2.4874274294890967e-06,402021.778864678
20,sensor,Fidelity,0.9996282237463323,0.000712660363701151,5.078847939906567e-07,1968950.462451523
20,sensor,Bures-d2,0.00037193796569114833,0.0007130990413589522,5.085102427870566e-07,1966528.7261848908
20,sensor,QRE,0.0007444438281870744,0.0014277177922208575,2.0383780942239993e-06,490586.119834012
20,reference,HS-overlap,0.904117732109192,0.028632363286049213,0.0008198122273442989,1219.7915164542028
20,reference,Fidelity,0.9494364897786617,0.014674470066293027,0.00021534007172653005,4643.817530022673
20,reference,Bures-d2,0.05127791675399764,0.015106335889531156,0.00022820138400733703,4382.094369628575
20,reference,QRE,0.10432230271641743,0.031110154105660807,0.000967841688477964,1033.2268302811055
21,sensor,HS-overlap,0.9898423183002111,0.010641035228596097,0.0001132316307362232,8831.45454585506
21,sensor,Fidelity,0.9903603156275939,0.011505205321486276,0.00013236974948955613,7554.596150980094
21,sensor,Bures-d2,0.009697127401621628,0.011650658222495223,0.00013573783701739556,7367.142588781965
21,sensor,QRE,0.02089117555362424,0.024123478830893712,0.000581942230904577,1718.3836245147386
21,reference,HS-overlap,0.8331770946294921,0.1223243854916163,0.014963255285901547,66.83037754105585
21,reference,Fidelity,0.9139413483957783,0.0618982871067773,0.003831397946753033,261.0013404761212
21,reference,Bures-d2,0.08913939221377365,0.06615989112723387,0.004377131193967439,228.4601387726737
21,reference,QRE,0.1853666838700135,0.14120791850736136,0.01993967624918161,50.15126562253203
22,sensor,HS-overlap,0.9924901653066087,0.004580012310124131,2.0976512760888576e-05,47672.36629839322
22,sensor,Fidelity,0.98908638616123,0.00704812774640645,4.9676104729664465e-05,20130.402845431687
22,sensor,Bures-d2,0.010956251811690857,0.007107210276966853,5.0512437921023256e-05,19797.104261004206
