subject,frame,pipeline,group,accuracy,auc,best
67,reference,classical/TS+LR,classical,0.5111111111111111,0.5928853754940712,"{""clf__C"": 10.0}"
67,reference,classical/MDM,classical,0.5555555555555556,0.5316205533596838,{}
67,reference,control/riemann-kernel-SVM,control,0.5333333333333333,0.6027667984189723,"{""C"": 1.0}"
67,reference,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.6027667984189723,"{""C"": 1.0}"
67,reference,quantum/HS-overlap,quantum,0.5333333333333333,0.6086956521739131,"{""C"": 10.0, ""gamma_mult"": 1.0}"
67,reference,quantum/Fidelity,quantum,0.5333333333333333,0.5810276679841897,"{""C"": 10.0, ""gamma_mult"": 1.0}"
67,reference,quantum/HS-RBF,quantum,0.5555555555555556,0.5968379446640316,"{""C"": 1.0, ""gamma_mult"": 0.25}"
67,reference,quantum/Bures-RBF,quantum,0.5555555555555556,0.5869565217391305,"{""C"": 1.0, ""gamma_mult"": 0.25}"
67,reference,quantum/QRE-RBF,quantum,0.5555555555555556,0.5928853754940712,"{""C"": 1.0, ""gamma_mult"": 0.25}"
68,reference,classical/TS+LR,classical,0.6666666666666666,0.6818181818181818,"{""clf__C"": 1.0}"
68,reference,classical/MDM,classical,0.6888888888888889,0.7351778656126482,{}
68,reference,control/riemann-kernel-SVM,control,0.6444444444444445,0.6758893280632411,"{""C"": 10.0}"
68,reference,control/logeuclid-kernel-SVM,control,0.6444444444444445,0.6758893280632411,"{""C"": 10.0}"
68,reference,quantum/HS-overlap,quantum,0.6666666666666666,0.6758893280632412,"{""C"": 10.0, ""gamma_mult"": 1.0}"
68,reference,quantum/Fidelity,quantum,0.6222222222222222,0.6936758893280632,"{""C"": 10.0, ""gamma_mult"": 1.0}"
68,reference,quantum/HS-RBF,quantum,0.6666666666666666,0.6660079051383399,"{""C"": 1.0, ""gamma_mult"": 0.25}"
68,reference,quantum/Bures-RBF,quantum,0.6666666666666666,0.6857707509881423,"{""C"": 1.0, ""gamma_mult"": 0.25}"
68,reference,quantum/QRE-RBF,quantum,0.6666666666666666,0.6719367588932808,"{""C"": 1.0, ""gamma_mult"": 0.25}"
69,reference,classical/TS+LR,classical,0.6888888888888889,0.6686507936507936,"{""clf__C"": 10.0}"
69,reference,classical/MDM,classical,0.6888888888888889,0.7142857142857143,{}
69,reference,control/riemann-kernel-SVM,control,0.7111111111111111,0.6607142857142857,"{""C"": 1.0}"
69,reference,control/logeuclid-kernel-SVM,control,0.7111111111111111,0.6607142857142857,"{""C"": 1.0}"
69,reference,quantum/HS-overlap,quantum,0.6666666666666666,0.6746031746031745,"{""C"": 10.0, ""gamma_mult"": 1.0}"
69,reference,quantum/Fidelity,quantum,0.6666666666666666,0.6765873015873015,"{""C"": 1.0, ""gamma_mult"": 1.0}"
69,reference,quantum/HS-RBF,quantum,0.6666666666666666,0.6686507936507936,"{""C"": 1.0, ""gamma_mult"": 0.25}"
69,reference,quantum/Bures-RBF,quantum,0.6888888888888889,0.6805555555555555,"{""C"": 1.0, ""gamma_mult"": 0.25}"
69,reference,quantum/QRE-RBF,quantum,0.6666666666666666,0.6726190476190476,"{""C"": 1.0, ""gamma_mult"": 0.25}"
70,reference,classical/TS+LR,classical,0.8,0.8893280632411067,"{""clf__C"": 0.1}"
70,reference,classical/MDM,classical,0.8444444444444444,0.8814229249011858,{}
70,reference,control/riemann-kernel-SVM,control,0.7555555555555555,0.8774703557312252,"{""C"": 1.0}"
70,reference,control/logeuclid-kernel-SVM,control,0.7555555555555555,0.8774703557312252,"{""C"": 1.0}"
70,reference,quantum/HS-overlap,quantum,0.8,0.8754940711462451,"{""C"": 10.0, ""gamma_mult"": 1.0}"
70,reference,quantum/Fidelity,quantum,0.8,0.883399209486166,"{""C"": 1.0, ""gamma_mult"": 1.0}"
70,reference,quantum/HS-RBF,quantum,0.8222222222222222,0.8754940711462451,"{""C"": 1.0, ""gamma_mult"": 0.25}"
70,reference,quantum/Bures-RBF,quantum,0.8,0.8794466403162056,"{""C"": 1.0, ""gamma_mult"": 0.25}"
70,reference,quantum/QRE-RBF,quantum,0.7777777777777778,0.8794466403162056,"{""C"": 1.0, ""gamma_mult"": 0.25}"
71,reference,classical/TS+LR,classical,0.8666666666666667,0.9545454545454545,"{""clf__C"": 0.1}"
71,reference,classical/MDM,classical,0.8666666666666667,0.9644268774703557,{}
71,reference,control/riemann-kernel-SVM,control,0.9111111111111111,0.9525691699604744,"{""C"": 10.0}"
71,reference,control/logeuclid-kernel-SVM,control,0.8888888888888888,0.9624505928853755,"{""C"": 0.1}"
71,reference,quantum/HS-overlap,quantum,0.9111111111111111,0.9505928853754941,"{""C"": 10.0, ""gamma_mult"": 1.0}"
71,reference,quantum/Fidelity,quantum,0.8888888888888888,0.9664031620553359,"{""C"": 1.0, ""gamma_mult"": 1.0}"
71,reference,quantum/HS-RBF,quantum,0.8666666666666667,0.9545454545454546,"{""C"": 1.0, ""gamma_mult"": 0.25}"
71,reference,quantum/Bures-RBF,quantum,0.8666666666666667,0.9545454545454546,"{""C"": 1.0, ""gamma_mult"": 0.25}"
71,reference,quantum/QRE-RBF,quantum,0.8666666666666667,0.9545454545454546,"{""C"": 1.0, ""gamma_mult"": 0.25}"
72,reference,classical/TS+LR,classical,0.9555555555555556,1.0,"{""clf__C"": 0.1}"
72,reference,classical/MDM,classical,0.9333333333333333,1.0,{}
72,reference,control/riemann-kernel-SVM,control,0.9555555555555556,1.0,"{""C"": 10.0}"
72,reference,control/logeuclid-kernel-SVM,control,0.9555555555555556,1.0,"{""C"": 10.0}"
72,reference,quantum/HS-overlap,quantum,0.9555555555555556,1.0,"{""C"": 1.0, ""gamma_mult"": 1.0}"
72,reference,quantum/Fidelity,quantum,0.9555555555555556,1.0,"{""C"": 10.0, ""gamma_mult"": 1.0}"
72,reference,quantum/HS-RBF,quantum,0.9333333333333333,1.0,"{""C"": 1.0, ""gamma_mult"": 0.25}"
72,reference,quantum/Bures-RBF,quantum,0.9333333333333333,1.0,"{""C"": 1.0, ""gamma_mult"": 0.25}"
72,reference,quantum/QRE-RBF,quantum,0.9333333333333333,1.0,"{""C"": 1.0, ""gamma_mult"": 0.25}"
