subject,frame,pipeline,group,accuracy,auc,best
9,reference,quantum/Bures-RBF,quantum,0.5111111111111111,0.5416666666666666,"{""C"": 1.0, ""gamma_mult"": 0.25}"
9,reference,quantum/QRE-RBF,quantum,0.5111111111111111,0.5436507936507936,"{""C"": 1.0, ""gamma_mult"": 0.25}"
10,reference,classical/TS+LR,classical,0.6222222222222222,0.7341269841269841,"{""clf__C"": 10.0}"
10,reference,classical/MDM,classical,0.7111111111111111,0.7757936507936508,{}
10,reference,control/riemann-kernel-SVM,control,0.6,0.7380952380952381,"{""C"": 0.1}"
10,reference,control/logeuclid-kernel-SVM,control,0.6,0.7380952380952381,"{""C"": 0.1}"
10,reference,quantum/HS-overlap,quantum,0.6666666666666666,0.7400793650793651,"{""C"": 1.0, ""gamma_mult"": 1.0}"
10,reference,quantum/Fidelity,quantum,0.6444444444444445,0.746031746031746,"{""C"": 10.0, ""gamma_mult"": 1.0}"
10,reference,quantum/HS-RBF,quantum,0.6222222222222222,0.7281746031746033,"{""C"": 1.0, ""gamma_mult"": 0.25}"
10,reference,quantum/Bures-RBF,quantum,0.6444444444444445,0.7380952380952381,"{""C"": 0.1, ""gamma_mult"": 0.25}"
10,reference,quantum/QRE-RBF,quantum,0.6222222222222222,0.7281746031746033,"{""C"": 1.0, ""gamma_mult"": 0.25}"
